,channel,allocated_revenue,cost
169,Direct,56.56894620693369,1.8782156929192078
170,Search,113.13789241386738,3.2275137726883836
171,Email,226.27578482773475,3.7159139721521677
172,Display Ads,0.14285714285714285,2.4901330950382032
173,Display Ads,0.2857142857142857,2.8569540789568997
174,Search,0.5714285714285714,3.835062620916617
175,Search,3.80567125542528,1.1245963711735643
176,Direct,7.61134251085056,4.553856439691683
177,Organic,15.22268502170112,3.6673895652226323
178,Direct,30.44537004340224,4.552472755736144
179,Email,6.675963223442172,3.5945558270752622
180,Social Media,13.351926446884343,3.5437613073068435
181,Search,26.703852893768687,3.8205565822822534
182,Direct,53.407705787537374,4.349468319080603
183,Direct,106.81541157507475,4.116410345583147
184,Display Ads,213.6308231501495,2.819489771211473
185,Search,13.793329266235853,4.592952255812941
186,Social Media,27.586658532471706,4.946916406003394
187,Direct,55.17331706494341,3.8267021347107995
188,Direct,110.34663412988682,2.9139844650238476
189,Social Media,220.69326825977365,2.246759314060166
190,Social Media,4.478320144347408,2.0529893860720447
191,Organic,8.956640288694816,4.170379252836539
192,Search,17.91328057738963,1.6081942696979672
193,Email,35.82656115477926,1.375106105028066
194,Social Media,71.65312230955853,1.160236476202778
195,Social Media,2.3715264109028684,4.539420470784018
196,Search,4.743052821805737,2.126464168422527
197,Social Media,9.486105643611474,3.864199892968578
198,Email,18.972211287222947,4.960435384347463
199,Social Media,37.944422574445895,1.3157576117862222
200,Display Ads,75.88884514889179,2.373546808710577
201,Email,151.77769029778358,4.755985688343911
202,Direct,12.781806850326952,4.58279185279749
203,Social Media,25.563613700653903,3.4677761095380077
204,Display Ads,51.127227401307806,4.49243537105691
205,Display Ads,2.1401623232677847,2.419590733946216
206,Organic,4.280324646535569,3.632639297190294
207,Direct,8.560649293071139,1.116620744088356
208,Direct,17.121298586142277,1.6728146230660728
209,Organic,34.242597172284555,1.925522545507392
210,Display Ads,68.48519434456911,1.8817840169816757
211,Social Media,0.03225806451612903,2.6800162963256198
212,Display Ads,0.06451612903225806,3.924629377819669
213,Direct,0.12903225806451613,2.2257312908134863
214,Social Media,0.25806451612903225,3.2648600630104663
215,Direct,0.5161290322580645,3.141471764726605
216,Display Ads,2.6292293995618667,3.4775598774660077
217,Search,5.2584587991237335,2.3211386700083376
218,Email,10.516917598247467,1.8061135120252514
219,Organic,21.033835196494934,4.293092850720121
220,Organic,42.06767039298987,3.094402188610447
221,Search,84.13534078597974,2.968929260729633
222,Email,168.27068157195947,4.061453455432163
223,Organic,35.45878848855364,2.2315455280649976
224,Organic,70.91757697710727,3.3247816948838262
225,Organic,141.83515395421455,4.697148283178645
226,Display Ads,5.50690129391468,4.069995322362821
227,Search,11.01380258782936,4.186034078894833
228,Display Ads,22.02760517565872,3.2042038131797295
229,Social Media,44.05521035131744,2.192302602099291
230,Organic,88.11042070263488,3.6076034622498425
231,Display Ads,176.22084140526977,1.2667755256217954
232,Search,10.567459956382125,1.1523452023972771
233,Search,21.13491991276425,1.8596661255468767
234,Direct,42.2698398255285,3.3079264496707275
235,Organic,84.539679651057,3.1611155727496842
236,Direct,11.32659635730026,3.5258351703320825
237,Email,22.65319271460052,2.656564272862665
238,Direct,45.30638542920104,1.881950557658997
239,Email,90.61277085840209,4.278438212263199
240,Social Media,7.654461252880708,1.4494579277959425
241,Search,15.308922505761416,3.5109816595893455
242,Display Ads,30.61784501152283,1.9626820590286123
243,Direct,61.23569002304566,1.8986295905670665
244,Email,122.47138004609133,4.912882674106234
245,Direct,244.94276009218265,3.9234813831046416
246,Email,13.609095413892394,3.085508085894965
247,Direct,27.218190827784788,1.090258046821389
248,Search,54.436381655569576,4.56263382184737
249,Social Media,108.87276331113915,2.7186934534205918
250,Direct,217.7455266222783,2.309683834933792
251,Search,0.3333333333333333,2.5931221963562177
252,Search,0.6666666666666666,4.6860535676296715
253,Search,77.19238826771087,3.788096664017198
254,Email,154.38477653542174,1.4503618661167779
255,Social Media,29.266796234722015,4.671363532374212
256,Direct,58.53359246944403,4.0010431763492615
257,Email,117.06718493888806,2.808809916414155
258,Social Media,54.59430761797228,4.345683691942558
259,Display Ads,109.18861523594455,4.552765398645216
260,Search,0.03225806451612903,2.3717186510367836
261,Search,0.06451612903225806,3.3031434510976463
262,Display Ads,0.12903225806451613,2.441576160216445
263,Organic,0.25806451612903225,3.1819613619793428
264,Direct,0.5161290322580645,1.9263960990555957
265,Email,87.01235546378149,2.5219275419721434
266,Display Ads,174.02471092756298,2.583110718641723
267,Social Media,53.9792702535846,3.847111779963798
268,Email,107.9585405071692,1.4964294708551096
269,Search,215.9170810143384,1.7351386604316046
270,Email,4.1912475528532065,3.258559431584808
271,Email,8.382495105706413,3.0688377107741176
272,Social Media,16.764990211412826,2.1601761127119463
273,Social Media,33.52998042282565,1.679036805571306
274,Search,67.0599608456513,1.4531984175930708
275,Social Media,134.1199216913026,1.6583970947982989
276,Display Ads,2.491588490734113,1.94235291297871
277,Organic,4.983176981468226,2.1310618282403944
278,Search,9.966353962936452,3.5711096539197116
279,Search,19.932707925872904,1.9560581386637734
280,Organic,39.86541585174581,4.402016913314388
281,Display Ads,79.73083170349162,3.6143470801776796
282,Social Media,159.46166340698323,2.956909018999677
283,Social Media,0.015873015873015872,4.564560367174037
284,Social Media,0.031746031746031744,4.934846332836607
285,Display Ads,0.06349206349206349,3.8818269658510247
286,Direct,0.12698412698412698,1.3168526000334833
287,Email,0.25396825396825395,1.7551761110937778
288,Search,0.5079365079365079,2.828238637063105
289,Display Ads,20.37036477863647,4.407383703355551
290,Display Ads,40.74072955727294,4.582905422060458
291,Search,81.48145911454588,2.93669212865363
292,Organic,162.96291822909177,2.3682777386302214
293,Search,0.03225806451612903,3.480939395844482
294,Social Media,0.06451612903225806,3.8614564609155586
295,Search,0.12903225806451613,3.8896455378541783
296,Email,0.25806451612903225,1.5572779295121855
297,Direct,0.5161290322580645,2.673383229975032
298,Organic,13.252992532006614,1.3410733664467096
299,Organic,26.505985064013228,2.186150358481048
300,Social Media,53.011970128026455,4.180046147713881
301,Email,106.02394025605291,1.5820619311494366
302,Search,212.04788051210582,2.8690439840300104
303,Email,17.244663448186316,4.478783539406535
304,Organic,34.48932689637263,2.9759165965607517
305,Social Media,68.97865379274526,3.0041609479384137
306,Direct,137.95730758549053,4.750645842466368
307,Direct,128.9259292038236,4.659339799987512
308,Email,257.8518584076472,4.035907327416123
309,Display Ads,7.867575815632787,2.531333579073741
310,Search,15.735151631265573,2.751060219952514
311,Display Ads,31.470303262531147,4.744706256666021
312,Social Media,62.94060652506229,4.498974598626264
313,Email,125.88121305012459,1.2691384516860582
314,Social Media,0.3333333333333333,3.5070820776688874
315,Search,0.6666666666666666,2.1085774074934394
316,Social Media,1.3062948156494187,3.841687260049647
317,Social Media,2.6125896312988375,1.3368520447083934
318,Display Ads,5.225179262597675,3.524468111568939
319,Display Ads,10.45035852519535,2.225769346200972
320,Search,20.9007170503907,2.1577454721200877
321,Search,41.8014341007814,1.019473630622013
322,Organic,83.6028682015628,3.0366318622504105
323,Organic,5.770589462915258,1.5023284108406427
324,Email,11.541178925830517,2.293771420400787
325,Display Ads,23.082357851661033,4.439762856733637
326,Display Ads,46.16471570332207,1.3351638901930465
327,Display Ads,92.32943140664413,3.3397235759148867
328,Organic,184.65886281328827,4.271288294264762
329,Search,2.8041109767420225,1.9738681762670405
330,Display Ads,5.608221953484045,1.3064896079688109
331,Organic,11.21644390696809,2.9571170442064125
332,Email,22.43288781393618,1.8199169313036432
333,Social Media,44.86577562787236,4.410170579502001
334,Direct,89.73155125574472,2.4101169652020693
335,Organic,30.585726791952283,2.9558037057538082
336,Email,61.171453583904565,1.2237054005129027
337,Social Media,122.34290716780913,3.503364779929503
338,Organic,27.920932361392392,3.1765040078524036
339,Social Media,55.841864722784784,3.4268648078800155
340,Organic,2.273246280831306,3.4724118622467874
341,Email,4.546492561662612,2.4376953073232683
342,Direct,9.092985123325224,4.802978852850687
343,Display Ads,18.18597024665045,1.210839159413756
344,Email,36.3719404933009,3.152378656484445
345,Organic,72.7438809866018,1.5028236260484626
346,Display Ads,25.35076577134966,2.258350533656266
347,Organic,50.70153154269932,1.1911254587256215
348,Direct,13.63675927951558,4.802014246356539
349,Display Ads,27.27351855903116,2.1078184724984395
350,Organic,54.54703711806232,1.9528377419024645
351,Email,109.09407423612464,4.565255742425823
352,Email,218.18814847224928,4.121884553520619
353,Organic,2.091417545288058,3.788052055737052
354,Organic,4.182835090576116,2.6809984072301676
355,Search,8.365670181152232,4.525032271052046
356,Organic,16.731340362304465,4.68015265643621
357,Search,33.46268072460893,3.275685623378865
358,Email,66.92536144921786,3.9582529924450722
359,Search,133.85072289843572,2.6412148874906483
360,Social Media,16.094267895433475,3.08469489965415
361,Direct,32.18853579086695,2.184707062235994
362,Social Media,64.3770715817339,2.3868750449436447
363,Search,128.7541431634678,4.027156891609588
364,Social Media,10.442449228301793,1.3588036760593831
365,Email,20.884898456603587,2.838531017425841
366,Social Media,41.76979691320717,2.378386382907887
367,Search,83.53959382641435,4.775096481379265
368,Social Media,167.0791876528287,4.7537905616416305
369,Direct,115.48425330085732,2.4609117050275278
370,Organic,230.96850660171464,4.272416673286994
371,Organic,139.14469972428407,3.31228840804965
372,Search,278.28939944856813,1.3316583255779246
373,Organic,7.055151778459445,4.0652162844756
374,Social Media,14.11030355691889,4.247870969563207
375,Email,28.22060711383778,1.1878576896306692
376,Email,56.44121422767556,1.5880598195991142
377,Direct,112.88242845535112,4.162270210764621
378,Email,225.76485691070224,1.3724286260335603
379,Search,3.8849608839581458,3.9906072982599112
380,Direct,7.7699217679162915,4.838368590436936
381,Email,15.539843535832583,2.973366352209522
382,Display Ads,31.079687071665166,2.53392449030017
383,Search,62.15937414333033,2.1371531563818373
384,Search,124.31874828666066,2.7829192836114767
385,Organic,11.264290088483842,2.1017196145578914
386,Direct,22.528580176967683,4.992936103314881
387,Social Media,45.057160353935366,1.2679643775833904
388,Social Media,90.11432070787073,4.525943278355642
389,Search,180.22864141574146,1.4203902008545533
390,Email,3.941101831134159,4.120336094939859
391,Organic,7.882203662268318,4.68889327261944
392,Social Media,15.764407324536636,2.0190703453144803
393,Display Ads,31.528814649073272,3.0197312163576004
394,Display Ads,3.6088680205809016,2.6351720690846903
395,Direct,7.217736041161803,1.3186157104816916
396,Display Ads,14.435472082323606,2.7825552032886476
397,Social Media,28.870944164647213,1.4931357098096512
398,Social Media,57.741888329294426,3.639479467316156
399,Organic,115.48377665858885,4.970390874326641
400,Email,0.3333333333333333,1.491687519995891
401,Direct,0.6666666666666666,4.109330056328773
402,Email,22.75083644020058,2.7867548869786596
403,Search,45.50167288040116,2.9410224165889645
404,Social Media,91.00334576080232,1.727233862667799
405,Search,182.00669152160464,1.7849371267514225
406,Search,3.191165087485037,1.3242382555104126
407,Organic,6.382330174970074,4.510851842787758
408,Organic,12.764660349940147,4.229911742607635
409,Direct,25.529320699880294,3.277929552546367
410,Social Media,51.05864139976059,1.2902991921788431
411,Organic,102.11728279952118,3.675013017799255
412,Organic,4.825634553517836,4.328956426833766
413,Email,9.651269107035672,1.3762392809143549
414,Search,19.302538214071344,3.8268743081782404
415,Direct,38.60507642814269,3.8575502481491695
416,Display Ads,77.21015285628538,2.484424364398156
417,Display Ads,3.6210901633412664,4.897397826096123
418,Email,7.242180326682533,1.8515770186399738
419,Direct,14.484360653365066,1.4795521259353817
420,Email,28.96872130673013,4.11602157569615
421,Social Media,57.93744261346026,3.2771255318020978
422,Display Ads,115.87488522692053,3.865301373904112
423,Organic,231.74977045384105,3.56911265402846
424,Search,5.3066658195695675,1.4385451301407457
425,Organic,10.613331639139135,1.384503406928606
426,Display Ads,21.22666327827827,3.169546240761755
427,Direct,42.45332655655654,2.540650511090162
428,Social Media,84.90665311311308,3.2554681275670663
429,Social Media,169.81330622622616,3.3193369531243615
430,Search,15.458828454241008,4.377609372762128
431,Social Media,30.917656908482016,3.460365149479953
432,Social Media,61.83531381696403,2.4500389252884944
433,Display Ads,123.67062763392806,3.6131581636054504
434,Display Ads,247.34125526785613,4.812948715124931
435,Display Ads,43.26179699624481,2.600621091461596
436,Email,86.52359399248962,1.3008081150512099
437,Organic,173.04718798497925,4.586017003835979
438,Social Media,0.9193699507283579,1.601242489935875
439,Social Media,1.8387399014567158,2.25973290983573
440,Search,3.6774798029134317,3.393224302784075
441,Organic,7.354959605826863,1.131199497107584
442,Social Media,14.709919211653727,4.930609645974277
443,Display Ads,29.419838423307453,4.623397559997223
444,Display Ads,58.83967684661491,4.686906677806645
445,Direct,3.6767795895026456,4.420437687989761
446,Social Media,7.353559179005291,4.918937339095439
447,Social Media,14.707118358010582,1.4090571239884642
448,Email,29.414236716021165,2.085552752947059
449,Email,58.82847343204233,2.7561659552845916
450,Display Ads,117.65694686408466,4.646554758941214
451,Search,1.0939229290988048,3.119335555848281
452,Social Media,2.1878458581976097,1.471754699496934
453,Email,4.375691716395219,1.000971737738051
454,Organic,8.751383432790439,4.469418556461431
455,Display Ads,17.502766865580877,3.434286372695897
456,Organic,35.005533731161755,3.725842450068685
457,Organic,4.20925787931362,3.268049301680689
458,Direct,8.41851575862724,4.747797015634782
459,Organic,16.83703151725448,2.0203488896855926
460,Email,33.67406303450896,4.499757622410685
461,Search,67.34812606901792,1.0633522837794969
462,Search,134.69625213803585,3.026199999634189
463,Organic,32.06863091984145,4.590114489507458
464,Organic,64.1372618396829,4.138146074739581
465,Organic,128.2745236793658,4.3657590398249795
466,Display Ads,256.5490473587316,1.1133498015335386
467,Direct,0.3333333333333333,3.47338522818183
468,Direct,0.6666666666666666,2.7481349017990833
469,Search,2.0460083275898833,3.9892633022915454
470,Organic,4.0920166551797665,2.0402509921687626
471,Search,8.184033310359533,4.939831878503324
472,Direct,16.368066620719066,3.694067147269036
473,Email,32.73613324143813,4.672042040377402
474,Email,65.47226648287626,4.827258682363511
475,Organic,130.94453296575253,4.035555400561787
476,Social Media,3.246732722219052,3.1195811862157647
477,Organic,6.493465444438104,4.874554661201103
478,Organic,12.986930888876207,4.149395393638828
479,Email,25.973861777752415,1.5450022603679114
480,Search,51.94772355550483,4.512460787942805
481,Search,103.89544711100966,4.437331278895007
482,Search,207.79089422201932,4.210258137394496
483,Display Ads,8.592973754845389,4.924524782846203
484,Social Media,17.185947509690777,3.5761057484477763
485,Organic,34.371895019381554,3.3294298202558634
486,Display Ads,68.74379003876311,4.3364463330653
487,Organic,137.48758007752622,2.1338445970563167
488,Email,21.548063669801973,2.172623769013207
489,Direct,43.096127339603946,1.2526421126565572
490,Search,86.19225467920789,4.711602519448109
491,Social Media,172.38450935841578,1.949017454628549
492,Email,2.805813240487672,2.3558797046912856
493,Social Media,5.611626480975344,2.235443596945853
494,Organic,11.223252961950688,2.8870252375634973
495,Organic,22.446505923901377,1.3510916564937623
496,Social Media,44.893011847802754,3.036890153308312
497,Social Media,89.78602369560551,2.2939510465725843
498,Social Media,179.57204739121102,1.506181244785509
499,Display Ads,2.9018426156685884,2.400946457308307
500,Display Ads,5.803685231337177,3.6860472291241497
501,Organic,11.607370462674353,1.450016532952366
502,Display Ads,23.214740925348707,2.4942651441563224
503,Organic,46.429481850697414,2.7716563921678543
504,Email,92.85896370139483,4.241731654292682
505,Email,0.14285714285714285,1.680521309534436
506,Social Media,0.2857142857142857,4.500483969529977
507,Social Media,0.5714285714285714,1.8570217373727376
508,Organic,0.14285714285714285,2.5670869680480126
509,Direct,0.2857142857142857,3.536367780319356
510,Email,0.5714285714285714,2.718948035719114
511,Organic,40.11650563526531,3.111088836275508
512,Display Ads,80.23301127053062,2.9026201236996685
513,Direct,160.46602254106125,4.751058237272897
514,Display Ads,10.94284016188744,1.6692055199726004
515,Social Media,21.88568032377488,2.8379332042006613
516,Display Ads,43.77136064754976,4.815683215386889
517,Email,87.54272129509953,1.0625731812297365
518,Search,175.08544259019905,4.348876571834794
519,Organic,3.968327396303732,2.323179979124173
520,Email,7.936654792607464,3.266256012920562
521,Organic,15.873309585214928,1.8784761819173488
522,Organic,31.746619170429856,2.5244020544472563
523,Email,2.760699143067505,1.2331888154494282
524,Display Ads,5.52139828613501,4.455613265176453
525,Organic,11.04279657227002,1.4495318997148376
526,Social Media,22.08559314454004,1.806620845067569
527,Search,44.17118628908008,4.341944622573185
528,Search,88.34237257816017,3.7470711823886784
529,Organic,4.291116856058679,4.376838343104929
530,Social Media,8.582233712117358,4.291552273174008
531,Display Ads,17.164467424234715,4.997985401674887
532,Organic,34.32893484846943,1.9193041671701443
533,Social Media,2.444706927384924,1.858940500486253
534,Organic,4.889413854769848,3.2273776525382503
535,Search,9.778827709539696,2.854703223092712
536,Direct,19.557655419079392,3.3500499177071164
537,Search,39.115310838158784,1.5677328430375943
538,Social Media,78.23062167631757,1.8749612924163723
539,Search,156.46124335263514,2.104344353957049
540,Organic,2.7883130973142736,1.2740111702875763
541,Display Ads,5.576626194628547,4.068672561377408
542,Organic,11.153252389257094,1.8986428004202858
543,Social Media,22.30650477851419,1.6131846420615497
544,Direct,44.61300955702838,1.2201508355708648
545,Display Ads,89.22601911405675,3.079992496147687
546,Organic,178.4520382281135,3.614794771620317
547,Email,4.8613256435592875,3.9784147160135204
548,Organic,9.722651287118575,3.8249299941271278
549,Organic,19.44530257423715,3.7922973539145954
550,Organic,38.8906051484743,2.592597974091626
551,Social Media,77.7812102969486,3.348716512542787
552,Search,155.5624205938972,3.8865941770069434
553,Direct,2.5267682173370125,3.070714672923829
554,Organic,5.053536434674025,2.396641546262999
555,Direct,10.10707286934805,4.724077103518818
556,Search,20.2141457386961,2.3660284427361744
557,Social Media,40.4282914773922,4.941079952403607
558,Search,9.969084926485484,2.457639463981613
559,Search,19.93816985297097,4.005092467750984
560,Direct,39.87633970594194,2.9759487205739648
561,Search,79.75267941188388,3.1464931189419754
562,Search,0.3333333333333333,1.0924426738711688
563,Direct,0.6666666666666666,4.7197686409160164
564,Display Ads,1.2809394944586823,1.2417461797622562
565,Organic,2.5618789889173645,2.9413795885376723
566,Organic,5.123757977834729,3.5370106138061495
567,Search,10.247515955669458,2.2480052244338014
568,Email,20.495031911338916,1.8799978889465008
569,Direct,40.99006382267783,4.2632834041011805
570,Email,81.98012764535567,2.8844414199910156
571,Search,1.6266564239165109,2.364068372476812
572,Direct,3.2533128478330218,4.659015605351839
573,Organic,6.5066256956660435,1.48585908362851
574,Social Media,13.013251391332087,2.811072518045603
575,Direct,26.026502782664174,3.014307585354366
576,Display Ads,52.05300556532835,3.542373928032749
577,Search,1.9959061443460118,3.2137182446549097
578,Social Media,3.9918122886920235,4.698491271370115
579,Search,7.983624577384047,4.119274702492574
580,Search,15.967249154768094,4.431807781609345
581,Search,31.93449830953619,1.9609086655821812
582,Direct,63.86899661907238,4.1823273461691315
583,Organic,127.73799323814475,1.9271611104663187
584,Email,0.3333333333333333,2.531177232581401
585,Display Ads,0.6666666666666666,4.198314576408012
586,Display Ads,3.526095626985972,2.4719403087471465
587,Social Media,7.052191253971944,1.0143101784001254
588,Display Ads,14.104382507943887,3.581278333350467
589,Search,28.208765015887774,4.650804041428442
590,Email,56.41753003177555,3.128444535348015
591,Social Media,112.8350600635511,3.822383159105968
592,Social Media,1.2307620030785626,2.3857313958836635
593,Display Ads,2.4615240061571253,4.902419874356449
594,Search,4.923048012314251,4.545505538497581
595,Email,9.846096024628501,3.1814514085345666
596,Search,19.692192049257002,3.021328133343521
597,Email,39.384384098514005,1.6354107677758232
598,Direct,25.13278992165032,2.6958247178530477
599,Email,50.26557984330064,3.0961506794703477
600,Social Media,100.53115968660128,4.2237126136614345
601,Display Ads,201.06231937320257,2.741744515608142
602,Email,53.589222179564956,3.6351444707236515
603,Organic,107.17844435912991,1.8450549292350718
604,Search,0.5461000301249341,4.732543473624874
605,Display Ads,1.0922000602498683,1.4391318146816179
606,Search,2.1844001204997365,2.2134797822880503
607,Direct,4.368800240999473,2.95492507590915
608,Direct,8.737600481998946,1.8795319588293964
609,Organic,17.475200963997892,4.83775838296466
610,Email,34.950401927995784,4.003245525497756
611,Direct,6.420548357354348,4.331100124909396
612,Direct,12.841096714708696,1.3756398593241204
613,Social Media,25.682193429417392,3.9990115147881524
614,Social Media,51.364386858834784,1.9703088115917464
615,Direct,2.5009325279877492,3.9956705619140784
616,Organic,5.0018650559754985,4.836175987485631
617,Organic,10.003730111950997,2.442990980220837
618,Direct,20.007460223901994,1.929062903190101
619,Display Ads,40.01492044780399,3.0363332267598064
620,Email,80.02984089560798,3.8290716746657565
621,Email,160.05968179121595,3.685832125201445
622,Search,2.996128774194313,2.645020751641316
623,Email,5.992257548388626,3.0260048041477012
624,Search,11.984515096777251,1.1547398330287661
625,Organic,23.969030193554502,2.4744826099931547
626,Social Media,47.938060387109005,3.340881317563821
627,Search,95.87612077421801,2.2164400293713475
628,Display Ads,191.75224154843602,1.4009275127051444
629,Display Ads,6.584314647446379,4.998692820968369
630,Search,13.168629294892758,1.8936501797185001
631,Search,26.337258589785517,4.435005036763568
632,Display Ads,52.67451717957103,3.2282637307356685
633,Search,105.34903435914207,3.0946895999959407
634,Direct,10.144189962216622,2.091668641297485
635,Display Ads,20.288379924433244,1.3425169229141423
636,Organic,40.57675984886649,3.521833188969697
637,Search,81.15351969773297,4.873725103569879
638,Social Media,162.30703939546595,1.489354303848565
639,Display Ads,0.3333333333333333,4.591054310076752
640,Display Ads,0.6666666666666666,4.812306357432085
641,Search,9.669337584697276,4.9078842185050435
642,Organic,19.338675169394552,3.895211106522093
643,Email,38.677350338789104,3.3353330905016905
644,Display Ads,77.35470067757821,4.675611057382753
645,Email,154.70940135515642,1.6138273284326483
646,Display Ads,16.017388339488836,1.1361780248010587
647,Email,32.03477667897767,2.753331102457415
648,Search,64.06955335795534,2.295403546228013
649,Organic,128.13910671591069,3.131561313566395
650,Organic,256.27821343182137,3.657415810637547
651,Social Media,29.450979695368275,2.5322627043431147
652,Search,58.90195939073655,4.806414249999152
653,Display Ads,117.8039187814731,1.7092450140905795
654,Direct,235.6078375629462,1.0174959291320373
655,Display Ads,4.769385018943076,3.3782004045801792
656,Search,9.538770037886152,4.05014044821608
657,Email,19.077540075772305,3.779155994395139
658,Organic,38.15508015154461,3.357505490592469
659,Organic,0.06666666666666667,2.174705653433745
660,Social Media,0.13333333333333333,3.184098373283001
661,Search,0.26666666666666666,2.5943986508738233
662,Direct,0.5333333333333333,2.233420282529241
663,Direct,24.458973607116576,2.374828368542472
664,Email,48.91794721423315,4.552035384010551
665,Direct,97.8358944284663,3.8968393232534395
666,Display Ads,195.6717888569326,4.617331390130159
667,Search,65.06664482587267,1.4908417757207246
668,Direct,130.13328965174534,3.909169908958274
669,Social Media,260.2665793034907,3.1055951834610935
670,Search,37.67782460885893,2.5357568921490357
671,Organic,75.35564921771785,1.5386366455378275
672,Direct,4.341370545815356,2.2210145164017723
673,Email,8.682741091630712,3.848766913012816
674,Organic,17.365482183261424,3.9573773318212195
675,Direct,34.73096436652285,4.385105818678501
676,Search,69.4619287330457,3.3494976005032355
677,Email,138.9238574660914,1.2717032574652198
678,Email,56.1544629126574,3.8298191669316055
679,Organic,112.3089258253148,1.5207778394814668
680,Search,224.6178516506296,3.514980903312284
681,Organic,1.7576961867507053,3.8175443140695053
682,Social Media,3.5153923735014105,2.1108625569622905
683,Display Ads,7.030784747002821,4.005487082142011
684,Search,14.061569494005642,1.393541970027877
685,Direct,28.123138988011284,1.6254944501332278
686,Organic,56.24627797602257,3.777423555981084
687,Social Media,112.49255595204514,3.7138541963086427
688,Display Ads,9.619651983358727,3.2606930248957497
689,Display Ads,19.239303966717454,3.0095941113741427
690,Direct,38.47860793343491,3.1755747859705643
691,Display Ads,76.95721586686982,1.9530496533597201
692,Display Ads,153.91443173373963,1.827364152574245
693,Social Media,37.51617237861001,1.4746899682872163
694,Social Media,75.03234475722002,2.724983164721108
695,Search,150.06468951444003,2.1883221995119935
696,Direct,2.2584484791747044,3.657501643406249
697,Organic,4.516896958349409,3.4221170995650887
698,Email,9.033793916698817,4.386619654009177
699,Direct,18.067587833397635,2.749532969971959
700,Display Ads,36.13517566679527,3.5565789524925826
701,Search,72.27035133359054,3.373084371951969
702,Organic,26.70452465509958,3.77473525988482
703,Direct,53.40904931019916,4.826910511657852
704,Search,106.81809862039832,2.644170261683722
705,Search,0.14285714285714285,1.4504285961572472
706,Social Media,0.2857142857142857,3.4519093663574414
707,Search,0.5714285714285714,4.826255714244676
708,Social Media,29.60018934563697,3.1122336875684984
709,Email,59.20037869127394,4.994793927365148
710,Search,118.40075738254788,1.8690296019754582
711,Display Ads,236.80151476509576,3.619710939088544
712,Social Media,11.795953132865371,1.8790012006675179
713,Search,23.591906265730742,1.8461145034536548
714,Social Media,47.183812531461484,3.327122443702885
715,Social Media,94.36762506292297,3.798825422999675
716,Social Media,188.73525012584594,4.6665051279119165
717,Organic,0.3333333333333333,2.175347822487842
718,Display Ads,0.6666666666666666,2.6446438633853964
719,Social Media,0.3333333333333333,2.435046269864551
720,Email,0.6666666666666666,3.9527675892979963
721,Direct,50.56137746857803,4.743622341279265
722,Display Ads,101.12275493715606,2.035554967882018
723,Email,202.24550987431212,4.167859967858412
724,Email,9.827243190917049,3.8708134468373476
725,Display Ads,19.654486381834097,2.5045892400419607
726,Display Ads,39.308972763668194,1.7130992332881632
727,Organic,78.61794552733639,2.925423328431409
728,Display Ads,60.37230889323037,4.145187540344217
729,Email,120.74461778646074,4.536280437662925
730,Social Media,241.48923557292147,1.9002333820586883
731,Display Ads,5.952102566641785,3.7250225207474994
732,Organic,11.90420513328357,4.672445355042246
733,Direct,23.80841026656714,2.601575417534609
734,Search,47.61682053313428,4.2027712036669245
735,Email,95.23364106626856,3.1348826454083225
736,Email,55.69370370703378,4.1586738511220105
737,Search,111.38740741406755,1.9465469625341063
738,Direct,222.7748148281351,3.4704775262158214
739,Social Media,0.3333333333333333,4.357483454151561
740,Search,0.6666666666666666,1.6786443250268754
741,Social Media,11.808474223813784,3.6910932589164296
742,Display Ads,23.616948447627568,2.7358265027597333
743,Direct,47.233896895255135,2.8809215479948604
744,Direct,94.46779379051027,3.571130756743765
745,Email,188.93558758102054,4.033698902830167
746,Social Media,5.477271895274077,2.5523856948040784
747,Email,10.954543790548154,2.002033743543339
748,Social Media,21.90908758109631,3.412755293618075
749,Social Media,43.81817516219262,1.8298368059195136
750,Direct,36.2158965613207,1.9384890680251283
751,Direct,72.4317931226414,1.7087752499361524
752,Organic,144.8635862452828,1.5639173479604564
753,Email,6.6102986070138465,4.252471167875919
754,Display Ads,13.220597214027693,3.1195452559207553
755,Social Media,26.441194428055386,2.783861081617623
756,Display Ads,52.88238885611077,1.7406601816648104
757,Display Ads,105.76477771222154,1.2553041388388544
758,Direct,3.241465485065471,3.1031172272731427
759,Email,6.482930970130942,1.1099715585270986
760,Direct,12.965861940261885,2.2875653701358556
761,Email,25.93172388052377,4.373761774658961
762,Email,51.86344776104754,1.6218091686258291
763,Organic,103.72689552209508,2.3353682573735433
764,Email,207.45379104419015,4.505217691836632
765,Email,0.14285714285714285,2.525473857946858
766,Social Media,0.2857142857142857,4.4952791051202095
767,Social Media,0.5714285714285714,1.8767373826093268
768,Organic,22.309943196261013,1.534233063453934
769,Search,44.61988639252203,1.4394390282109337
770,Email,89.23977278504405,1.1342367265890045
771,Email,178.4795455700881,4.380429196021648
772,Social Media,0.7735774505346624,2.866643526880694
773,Social Media,1.5471549010693249,1.1592227328883493
774,Direct,3.0943098021386497,3.5258942685310006
775,Display Ads,6.188619604277299,2.1668955487214436
776,Organic,12.377239208554599,1.2919349584550779
777,Search,24.754478417109198,3.3251719020225936
778,Social Media,49.508956834218395,4.916899889026443
779,Display Ads,1.5069978708221494,1.4294158985843985
780,Search,3.013995741644299,4.704582989082343
